Parthia パルティア
Parvati パールヴァティー
Passerine スズメ目
Passover 過越
Passport パスポート
Password パスワード
Pasteurization パスチャライゼーション
Patagonia パタゴニア
Patent 特許
Pathology 病理学
Patras パトラ
Patriarch 総主教
Patriotism 愛国心
Pea エンドウ
Peace 平和
Peach モモ
Peafowl クジャク
Peanut ラッカセイ
Pear ナシ属
Pearl 真珠
Peat 泥炭
Pedagogy 教育学
Pediatrics 小児科学
Pedophilia ペドフィリア
Pegasus ペーガソス
Peloponnese ペロポネソス半島
Pencil 鉛筆
Pendulum 振り子
Penelope ペーネロペー
Penguin ペンギン
Penicillin ペニシリン
Peninsula 半島
Pennsylvania ペンシルバニア州
Pentagon 五角形
Pentagram 五芒星
Pentecost ペンテコステ
Pentecostalism ペンテコステ派
Pepsi ペプシコーラ
Peptide ペプチド
Percentage パーセント
Perception 知覚
Perciformes スズキ目
Perestroika ペレストロイカ
Perfume 香水
Pericles ペリクレス
Perm ペルミ
Permafrost 永久凍土
Permian ペルム紀
Permutation 順列
Pernambuco ペルナンブーコ州
Persephone ペルセポネー
Persepolis ペルセポリス
Perseus ペルセウス
Peru ペルー
Pesticide 農薬
Petrarch ペトラルカ
Petroleum 石油
Petrology 岩石学
Phanerozoic 顕生代
Pharaoh ファラオ
Pharmacology 薬理学
Pharynx 咽頭
Phenol フェノール
Phenomenology 現象学
Phenotype 表現型
Phenylalanine フェニルアラニン
Phenylketonuria フェニルケトン尿症
Philadelphia フィラデルフィア
Philately 郵便学
Philippines フィリピン
Philology 文献学
Philosophy Portal: 哲学
Phobia 恐怖症
Phoenicia フェニキア
Phoneme 音素
Phonetics 音声学
Phonology 音韻論
Phosphate リン酸塩
Phosphorus リン
Photography 写真
Photon 光子
Photosphere 光球
Photosynthesis 光合成
Physician 医師
Physics Portal: 物理学
Physiology 生理学
Pi 円周率
Piano ピアノ
Picardie ピカルディ地域圏
Piciformes キツツキ目
Pictor がか座
Pidgin ピジン言語
Piedmont ピエモンテ州
Pigment 顔料
Pilsen プルゼニ
Pinaceae マツ科
Pindar ピンダロス
Pine マツ
Pineapple パイナップル
Pink ピンク
Pinniped アシカ亜目
Piracy 海賊
Pisa ピサ
Piston ピストン
Pittsburgh ピッツバーグ
Pixel ピクセル
Pizza ピザ
Plagiarism 盗作
Planet 惑星
Plankton プランクトン
Plant 植物
Plasmid プラスミド
Plastic 合成樹脂
Plastid 色素体
Platelet 血小板
Platinum 白金
Plato プラトン
Platypus カモノハシ
Pleistocene 更新世
Pleven プレヴェン
Pliocene 鮮新世
Plotinus プロティノス
Plovdiv プロヴディフ
Plum スモモ亜属
Plutarch プルタルコス
Pluto 冥王星
Plutonium プルトニウム
Plymouth プリマス
Pneumonia 肺炎
Poaceae イネ科
Podcast ポッドキャスト
Poetry 詩
Pogrom ポグロム
Poison 毒
Poitiers ポワチエ
Poker ポーカー
Poland ポーランド
Police 警察
Poliomyelitis 急性灰白髄炎
Politician 政治家
Politics 政治
Pollen 花粉
Pollination 受粉
Pollution 公害
Polo ポロ
Polonium ポロニウム
Polyethylene ポリエチレン
Polygamy 一夫多妻制
Polygon 多角形
Polyhedron 多面体
Polyhymnia ポリュムニアー
Polymer 重合体
Polynesia ポリネシア
Polynomial 多項式
Polytheism 多神教
Pomegranate ザクロ
Pomelo ブンタン
Pompeii ポンペイ
Pope 教皇
Poplar ポプラ
Population 人口
Populism ポピュリズム
Porcelain 陶磁器
Pornography ポルノグラフィ
Port 港湾
Port-au-Prince ポルトープランス
Portland ポートランド
Porto ポルト
Portrait 肖像
Portugal ポルトガル
Poseidon ポセイドーン
Positron 陽電子
Postmodernism ポストモダン
Potassium カリウム
Potato ジャガイモ
Potsdam ポツダム
Poverty 貧困
Praetor プラエトル
Prague プラハ
Praia プライア
Praseodymium プラセオジム
Prayer 祈り
Precambrian 先カンブリア時代
Precession 歳差
Pregnancy 妊娠
Prehistory 先史時代
President 大統領
Pressure 圧力
Pretoria プレトリア
Priam プリアモス
Price 価格
Priest 司祭
Primate サル目
Printing 印刷
Prion プリオン
Prison 刑務所
Probability 確率
Procyonidae アライグマ科
Professor 教授
Profit 利益
Programmer プログラマ
Project プロジェクト
Prokaryote 原核生物
Prometheus プロメーテウス
Promethium プロメチウム
Pronoun 代名詞
Propaganda プロパガンダ
Propane プロパン
Prophet 預言者
Prose 散文
Prostate 前立腺
Protactinium プロトアクチニウム
Protectorate 保護国
Protein タンパク質
Proterozoic 原生代
Protestantism プロテスタント
Protist 原生生物
Protocol プロトコル
Proton 陽子
Protozoa 原生動物
Prunus サクラ属
Prussia プロイセン
Psalms 詩篇
Pseudonym 偽名
Pseudoscience 疑似科学
Psoriasis 乾癬
Psychiatry 精神医学
Psychoanalysis 精神分析学
Psychology 心理学
Psychosis 精神病
Psychotherapy 心理療法
Ptah プタハ
Pterosaur 翼竜
Puberty 思春期
Pulley 滑車
Pulsar パルサー
Pump ポンプ
Punctuation 約物
Pupil 瞳孔
Puppis とも座
Pyongyang 平壌
Pyramid ピラミッド
Pyrenees ピレネー山脈
Pyrite 黄鉄鉱
Pythagoras ピュタゴラス
Pyxis らしんばん座
Qatar カタール
Quadrilateral 四角形
Quaestor クァエストル
Quarantine 検疫
Quark クォーク
Quartz 石英
Quasar クエーサー
Quaternary 第四紀
Quaternion 四元数
Quebec ケベック州
Quechua ケチュア
Queens クイーンズ区
Queensland クイーンズランド州
Quetzalcoatl ケツァルコアトル
Quince マルメロ
Quito キト
RNA リボ核酸
Ra ラー
Rabat ラバト
Rabbi ラビ
Race 人種
Racism 人種差別
Radar レーダー
Radian ラジアン
Radiology 放射線医学
Radium ラジウム
Radius 半径
Radon ラドン
Rain 雨
Rainbow 虹
Rama ラーマ
Ramadan ラマダーン
Ramayana ラーマーヤナ
Ranunculaceae キンポウゲ科
Rape 強姦
Rapeseed アブラナ
Raspberry ラズベリー
Rat クマネズミ属
Ratite ダチョウ目
Ravenna ラヴェンナ
Rawalpindi ラーワルピンディー
Recession 景気後退
Recife レシフェ
Rectangle 長方形
Rectifier 整流器
Recursion 再帰
Recycling リサイクル
Red 赤
Redshift 赤方偏移
Referendum 住民投票
Refraction 屈折
Refugee 難民
Regent 摂政
Reggae レゲエ
Regiment 連隊
Regina レジャイナ
Region 地域
Reincarnation 転生
Reindeer トナカイ
Relativism 相対主義
Relay 継電器
Religion 宗教
Renaissance ルネサンス
Reproduction 生殖
Reptile 爬虫類
Republic 共和制
Requiem レクイエム
Resistor 抵抗器
Restaurant レストラン
Reticulum レチクル座
Retina 網膜
Revolution 革命
Rhenium レニウム
Rhetoric 修辞学
Rhine ライン川
Rhinoceros サイ
Rhodes ロードス島
Rhodium ロジウム
Rhombus 菱形
Rhyme 韻文
Rhythm リズム
Rib 肋骨
Riboflavin リボフラビン
Ribosome リボソーム
Rice 米
Riga リガ
Rigel リゲル
River 川
Riyadh リヤド
Road 道路
Robot ロボット
Rock じゃんけん
Rocket ロケット
Rococo ロココ
Rodent ネズミ目
Roentgenium レントゲニウム
Romania ルーマニア
Romansh ロマンシュ語
Romanticism ロマン主義
Rome ローマ
Roof 屋根
Roosevelt ルーズベルト
Root 根
Rosaceae バラ科
Rosales バラ目
Rosario ロサリオ
Rosary ロザリオ
Rose バラ
Roseau ロゾー
Rosemary ローズマリー
Rostock ロストック
Rotifer 輪形動物
Rotterdam ロッテルダム
Router ルーター
Rubber ゴム
Rubicon ルビコン川
Rubidium ルビジウム
Ruble ルーブル
Ruby ルビー
Russia ロシア
Ruthenium ルテニウム
Rutherfordium ラザホージウム
Rwanda ルワンダ
Rye ライムギ
SOAP SOAP (プロトコル)
Sacrament 秘跡
Saffron サフラン
Sagitta や座
Sahara サハラ砂漠
Sail 帆
Saint 聖人
Sake 日本酒
Saladin サラーフッディーン
Salamander 有尾目
Salerno サレルノ
Saliva 唾液
Salmonidae サケ類
Salt 塩
Salvador サルヴァドール
Salzburg ザルツブルク
Samara サマーラ
Samarium サマリウム
Samarkand サマルカンド
Samoa サモア
Samsara 輪廻
Samurai 武士
Sand 砂
Sandstone 砂岩
Sandwich サンドイッチ
Sanskrit サンスクリット
Santiago サンティアゴ
Sapphire サファイア
Sappho サッポー
Sapporo 札幌市
Sarajevo サラエボ
Saratov サラトフ
Sarcophagus サルコファガス
Sardine イワシ
Sardinia サルデーニャ
Sarin サリン
Saskatchewan サスカチュワン州
Satan サタン
Satanism サタニズム
Satellite 人工衛星
Satire 風刺
Saturday 土曜日
Saturn 土星
Satyr サテュロス
Sausage ソーセージ
Savanna サバナ気候
Saxony ザクセン州
Saxophone サクソフォーン
Scandinavia スカンディナヴィア
Scandium スカンジウム
Scapula 肩甲骨
Scheldt スヘルデ川
Schizophrenia 統合失調症
Scholasticism スコラ学
School 学校
Science 科学
Scientist 科学者
Scientology サイエントロジー
Scissors はさみ
Sciuridae リス
Scorpion サソリ
Scorpius さそり座
Scotland スコットランド
Scouting ボーイスカウト
Scrabble スクラブル
Screw ねじ
Scrotum 陰嚢
Sculpture 彫刻
Sea 海
Seaborgium シーボーギウム
Seahorse タツノオトシゴ
Season 季節
Seattle シアトル
Second 秒
Sect カルト
Seed 種子
Segovia セゴビア
Seine セーヌ川
Seismology 地震学
Selene セレネ
Selenium セレン
Semantics 意味論
Semen 精液
Semicolon セミコロン
Semiconductor 半導体
Semiotics 記号学
Senate 元老院
Senegal セネガル
Seoul ソウル特別市
Seppuku 切腹
September 9月
Septuagint 七十人訳聖書
Serbia セルビア
Serfdom 農奴制
Serine セリン
Serotonin セロトニン
Serpens へび座
Set 集合
Sevastopol セヴァストポリ
Seville セビリア
Sex 性別
Sexism 性差別
Sextant 六分儀
Seychelles セーシェル
Shah シャー
Shahadah シャハーダ
Shamanism シャーマニズム
Shanghai 上海市
Shareware シェアウェア
Sharia シャリーア
Shark サメ
Sheffield シェフィールド
Shetland シェトランド諸島
Shield 盾
Shikoku 四国
Shinto 神道
Ship 船
Shiva シヴァ
Shogi 将棋
Shogun 征夷大将軍
Shorthand 速記
Shrub 低木
Siberia シベリア
Sichuan 四川省
Sicily シチリア
Sikhism シク教
Sikkim シッキム州
Silesia シレジア
Silicon ケイ素
Silk 絹
Silurian シルル紀
Silver 銀
Sin 宗教における罪
Singapore シンガポール
Siren セイレーン
Sirenia ジュゴン目
Sirius シリウス
Sisyphus シーシュポス
Skagerrak スカゲラク海峡
Skateboard スケートボード
Skepticism 懐疑主義
Skin 皮膚
Skinhead スキンヘッド
Skopje スコピエ
Skull 頭蓋骨
Skylab スカイラブ計画
Skyscraper 超高層建築物
Slavery 奴隷
Slayer スレイヤー
Sleep 睡眠
Slovakia スロバキア
Slovenia スロベニア
Smog スモッグ
Smolensk スモレンスク
Snake ヘビ
Snooker スヌーカー
Snow 雪
Soap 石鹸
Socialism 社会主義
Society 社会
Sociolinguistics 社会言語学
Sociology 社会学
Socrates ソクラテス
Sodium ナトリウム
Softball ソフトボール
Soil 土壌
Solanaceae ナス科
Solid 固体
Solomon ソロモン王
Solon ソロン
Solstice 至点
Solution 溶液
Solvent 溶媒
Somalia ソマリア
Somerset サマセット
Somme ソンム県
Sonata ソナタ
Song 歌
Sonnet ソネット
Sophism 詭弁
Sophocles ソポクレス
Soprano ソプラノ
Sorbonne パリ大学
Sorghum モロコシ属
Soul 霊魂
Sound 音
Soup スープ
South 南
Sovereignty 主権
Soybean ダイズ
Space 空間
Spacecraft 宇宙船
Spaghetti スパゲッティ
Spain スペイン
Sparta スパルタ
Spear 槍
Spectroscopy 分光法
Speed 速さ
Speleology 洞穴学
Spermatophyte 種子植物
Spermatozoon 精子
Sphere 球面
Sphinx スフィンクス
Spice 香辛料
Spider クモ
Spinach ホウレンソウ
Spleen 脾臓
Split スプリト
Sponge 海綿
Sport スポーツ
Spreadsheet 表計算ソフト
Spree シュプレー川
Spyware スパイウェア
Squirrel リス
Stadium スタジアム
Stalinism スターリニズム
Star 恒星
Starch デンプン
Starfish ヒトデ
State 州
Statistics 統計学
Stavanger スタヴァンゲル
Steel 鋼
Stegosaurus ステゴサウルス
Stendhal スタンダール
Steradian ステラジアン
Sternum 胸骨
Steroid ステロイド
Stockholm ストックホルム
Stoicism ストア派
Stomach 胃
Stonehenge ストーンヘンジ
Stork コウノトリ科
Storm 嵐
Strait 海峡
Strasbourg ストラスブール
Strategy 戦略
Stratigraphy 層序学
Stratosphere 成層圏
Strawberry イチゴ
Stroke 脳梗塞
Strontium ストロンチウム
Structuralism 構造主義
Stupa 卒塔婆
Sturmabteilung 突撃隊
Stuttgart シュトゥットガルト
Styx ステュクス
Subculture サブカルチャー
Submarine 潜水艦
Subset 部分集合
Subtraction 減法
Sucrose スクロース
Sudan スーダン
Sudoku 数独
Suffix 接尾辞
Sufism スーフィズム
Sugar 砂糖
Suharto スハルト
Sukarno スカルノ
Sulawesi スラウェシ島
Sulfur 硫黄
Sultan スルターン
Sumatra スマトラ島
Sumer シュメール
Summer 夏
Sumo 相撲
Sun 太陽
Sunday 日曜日
Sundial 日時計
Sunflower ヒマワリ
Sunspot 太陽黒点
Supercomputer スーパーコンピュータ
Superconductivity 超伝導
Superman スーパーマン
Supernova 超新星
Surgeon 外科学
Surgery 外科学
Suriname スリナム
Surrealism シュルレアリスム
Sushi 寿司
Suva スバ
Svalbard スヴァールバル諸島
Swallow ツバメ科 (Sibley)
Swan ハクチョウ属
Swastika 卍
Swaziland スワジランド
Sweden スウェーデン
Swimming 水泳
Switzerland スイス
Sword 剣
Sydney シドニー
Syllable 音節
Symbiosis 共生
Symbol シンボル
Symphony 交響曲
Symptom 症候学
Synagogue シナゴーグ
Syndicate シンジケート
Synesthesia 共感覚
Synonym 類義語
Syntax 統語論
Synthesizer シンセサイザー
Syphilis 梅毒
Syracuse シラクサ
Syria シリア
System システム
Taboo タブー
Tacitus タキトゥス
Taekwondo テコンドー
Tagus タホ川
Tahiti タヒチ島
Tail 尾
Taipei 台北市
Taiwan 台湾
Tajikistan タジキスタン
Talc 滑石
Taliban ターリバーン
Tallahassee タラハシー
Tallinn タリン
Talmud タルムード
Tampa タンパ
Tampere タンペレ
Tanakh タナハ
Tangier タンジェ
Tank 戦車
Tantalum タンタル
Tanzania タンザニア
Taoism 道教
Tapir バク
Tardigrade 緩歩動物
Tarn タルヌ県
Tarragon タラゴン
Tartarus タルタロス
Tartu タルトゥ
Tashkent タシュケント
Tasmania タスマニア州
Taste 味覚
Tattoo 入れ墨
Tax 租税
Taxicab タクシー
Taxon タクソン
Taxonomy 分類学
Tbilisi トビリシ
Tea 茶
Teacher 教員
Technetium テクネチウム
Techno テクノ
Technology テクノロジー
Tegucigalpa テグシガルパ
Tehran テヘラン
Telecommunication 電気通信
Telegraphy 電報
Telepathy テレパシー
Telephone 電話機
Telescope 望遠鏡
Telescopium ぼうえんきょう座
Television テレビ
Tellurium テルル
Temperature 温度
Temple 寺院
Tenerife テネリフェ島
Tennessee テネシー州
Tennis テニス
Tenor テノール
Tequila テキーラ
Terbium テルビウム
Termite シロアリ
Terpsichore テルプシコラー
Terrorism テロリズム
Tertullian テルトゥリアヌス
Testicle 精巣
Testosterone テストステロン
Tetanus 破傷風
Tetrahedron 三角錐
Tetrahydrocannabinol テトラヒドロカンナビノール
Tetrapod 四肢動物
Texas テキサス州
Textile 織物
Thailand タイ王国
Thales タレス
Thalia タレイア
Thallium タリウム
Thanatos タナトス
Thanksgiving 感謝祭
Theatre 演劇
Thebes テーベ
Theia テイアー
Themis テミス
Themistocles テミストクレス
Theocracy 神政政治
Theodolite トランシット
Theology 神学
Theorem 定理
Theory 理論
Theravada 上座部仏教
Thermodynamics 熱力学
Thermometer 温度計
Theseus テーセウス
Thessaloniki テッサロニキ
Thessaly テッサリア
Thetis テティス
Thiamine チアミン
Thor トール
Thorium トリウム
Thoth トート
Thought 思考
Thrace トラキア
Thucydides トゥキディデス
Thulium ツリウム
Thumb 親指
Thuringia テューリンゲン州
Thursday 木曜日
Thylacine フクロオオカミ
Thymine チミン
Thyroid 甲状腺
Tianjin 天津市
Tiber テヴェレ川
Tiberius ティベリウス
Tibet チベット
Ticino ティチーノ州
Tide 潮汐
Tiger トラ
Tigris チグリス川
Tilia シナノキ属
Timbuktu トンブクトゥ
Time 時間
Timor ティモール島
Timur ティムール
Tin スズ
Tirana ティラナ
Titanium チタン
Titus ティトゥス
Tivoli ティヴォリ
Tobacco タバコ
Tofu 豆腐
Togo トーゴ
Tokyo 東京都
Toledo トレド
Toluene トルエン
Tomato トマト
Ton トン
Tonga トンガ
Tongue 舌
Tonne トン
Tool 道具
Tooth 歯
Toothbrush 歯ブラシ
Topaz トパーズ
Topology 位相幾何学
Torah モーセ五書
Tornado 竜巻
Toronto トロント
Torpedo 魚雷
Torque トルク
Tortoise リクガメ
Torture 拷問
Torus トーラス
Totalitarianism 全体主義
Toulon トゥーロン
Toulouse トゥールーズ
Tourism 観光
Tours トゥール
Tower 塔
Town 村落
Toxicity 毒
Toxicology 毒性学
Toy 玩具
Toyota トヨタ自動車
Tractor トラクター
Trade 貿易
Trademark 商標
Tradition 伝統
Tragedy ギリシア悲劇
Train 列車
Trajan トラヤヌス
Tram 路面電車
Transformer 変圧器
Transistor トランジスタ
Transliteration 翻字
Transsexualism 性転換
Transylvania トランシルヴァニア
Trapezoid 台形
Treaty 条約
Tree 木
Trento トレント
Triangle 三角形
Triangulum さんかく座
Triassic 三畳紀
Tributary 支流
Triceratops トリケラトプス
Trier トリーア
Trigonometry 三角法
Trilobite 三葉虫
Trilogy 三部作
Trinidad トリニダード島
Trinitrotoluene トリニトロトルエン
Trinity 三位一体
Triskelion 三脚巴
Tritium 三重水素
Troll トロール
Trolleybus トロリーバス
Trombone トロンボーン
Trondheim トロンハイム
Tropics 熱帯
Troposphere 対流圏
Trotskyism トロツキズム
Troy イリオス
Truck 貨物自動車
Trumpet トランペット
Truth 真理
Tryptophan トリプトファン
Tsar ツァーリ
Tsunami 津波
Tuareg トゥアレグ
Tuba チューバ
Tuberculosis 結核
Tucana きょしちょう座
Tucson ツーソン
Tuesday 火曜日
Tulip チューリップ
Tumor 腫瘍
Tundra ツンドラ
Tungsten タングステン
Tunicate 尾索動物
Tunis チュニス
Tunisia チュニジア
Tunnel トンネル
Turbine タービン
Turin トリノ
Turkey トルコ
Turkmenistan トルクメニスタン
Turmeric ウコン
Turtle カメ
Tuscany トスカーナ州
Tuvalu ツバル
Tux タックス
Typewriter タイプライター
Typhon テューポーン
Typography タイポグラフィ
Tyrannosaurus ティラノサウルス
Tyre ティルス
UNESCO 国際連合教育科学文化機関
Ufa ウファ
Uganda ウガンダ
Ukraine ウクライナ
Ulster アルスター
Ultrasound 超音波
Ultraviolet 紫外線
Umbrella 傘
Umbria ウンブリア州
Unemployment 失業
Unicorn ユニコーン
Universe 宇宙
University 大学
Ununbium ウンウンビウム
Ununhexium ウンウンヘキシウム
Ununpentium ウンウンペンチウム
Ununquadium ウンウンクアジウム
Ununtrium ウンウントリウム
Upanishad ウパニシャッド
Uppsala ウプサラ
Ur ウル
Uracil ウラシル
Urania ウーラニアー
Uranium ウラン
Uranus 天王星
Urdu ウルドゥー語
Urea 尿素
Urine 尿
Uruguay ウルグアイ
Utah ユタ州
Uterus 子宮
Utilitarianism 功利主義
Utopia ユートピア
Uzbekistan ウズベキスタン
Vaccine ワクチン
Vacuole 液胞
Vacuum 真空
Vaduz ファドゥーツ
Vagina 膣
Valence ヴァランス
Valencia バレンシア
Valhalla ヴァルハラ
Valkyrie ワルキューレ
Valletta バレッタ
Valley 谷
Vampire 吸血鬼
Vanadium バナジウム
Vandalism ヴァンダリズム
Vanir ヴァン神族
Vanuatu バヌアツ
Variance 分散
Vega ベガ
Vegetable 野菜
Vegetarianism ベジタリアニズム
Vein 静脈
Velociraptor ヴェロキラプトル
Velocity 速度
Veneto ヴェネト州
Venezuela ベネズエラ
Venice ヴェネツィア
Venus 金星
Verb 動詞
Vermont バーモント州
Verona ヴェローナ
Versailles ヴェルサイユ
Vertebra 椎骨
Vertebrate 脊椎動物
Vespasian ウェスパシアヌス
Veto 拒否権
Vichy ヴィシー
Victoria ヴィクトリア
Video ビデオ
Vienna ウィーン
Vienne ヴィエンヌ県
Vientiane ヴィエンチャン
Vietnam ベトナム
Viking ヴァイキング
Village 村
Vilnius ビリニュス
Vinegar 酢
Viola ヴィオラ
Violence 暴力
Violin ヴァイオリン
Virgil ウェルギリウス
Virginia バージニア州
Virginity 処女
Virtue 徳
Virus ウイルス
Viscosity 粘度
Vishnu ヴィシュヌ
Vistula ヴィスワ川
Vitamin ビタミン
Vladivostok ウラジオストク
Vodka ウォッカ
Volans とびうお座
Volcano 火山
Volcanology 火山学
Volgograd ヴォルゴグラード
Volleyball バレーボール
Voltage 電圧
Voltaire ヴォルテール
Volume 体積
Vomiting 嘔吐
Voodoo ブードゥー教
Vowel 母音
Vulgate ヴルガータ
Vulpecula こぎつね座
Vulva 外陰部
Wahhabism ワッハーブ派
Wales ウェールズ
Walnut クルミ
Walrus セイウチ
War 戦争
Warsaw ワルシャワ
Wart イボ
Washington ワシントン州
Waste 廃棄物
Water 水
Waterfall 滝
Watermelon スイカ
Watt ワット
Watt-hour キロワット時
Wave 波動
Wavelength 波長
Wax 蝋
Weapon 武器
Weather 気象
Webcam Webカメラ
Website ウェブサイト
Wednesday 水曜日
Week 週
Weight 重さ
Weightlifting 重量挙げ
Weimar ヴァイマル
Welding 溶接
Wellington ウェリントン
Werewolf 狼男
West 西
Whale クジラ
Wheat コムギ
Wheel 車輪
Whisky ウイスキー
Wicca ウィッカ
Wiesbaden ヴィースバーデン
Willow ヤナギ
Windhoek ウィントフック
Windmill 風車
Window 窓
Wine ワイン
Winnipeg ウィニペグ
Winter 冬
Wisconsin ウィスコンシン州
Woman 女性
Wood 木材
Worcestershire ウスターシャー
Word 語
World 世界
Worm 虫
Wormhole ワームホール
Writer 著作家
Wuhan 武漢市
Wyoming ワイオミング州
X-ray X線
Xenarthra アリクイ目
Xenon キセノン
Xenophanes クセノパネス
Xenophobia 外国人嫌悪
Xenophon クセノポン
Xinjiang 新疆ウイグル自治区
Xylophone シロフォン
Yahweh ヤハウェ
Yak ヤク
Yakuza ヤクザ
Yalta ヤルタ
Yangon ヤンゴン
Yard ヤード
Year 年
Yeast 酵母
Yellow 黄色
Yemen イエメン
Yerevan エレバン
Yeti イエティ
Yggdrasil ユグドラシル
Yo-yo ヨーヨー
Yoga ヨーガ
Yoghurt ヨーグルト
Yokohama 横浜市
Ytterbium イッテルビウム
Yttrium イットリウム
Yugoslavia ユーゴスラビア
Yukon ユーコン準州
Yunnan 雲南省
Zagreb ザグレブ
Zambezi ザンベジ川
Zambia ザンビア
Zanzibar ザンジバル
Zaragoza サラゴサ
Zealand シェラン島
Zebra シマウマ
Zen 禅
Zenith 天頂
Zeus ゼウス
Ziggurat ジッグラト
Zimbabwe ジンバブエ
Zinc 亜鉛
Zionism シオニズム
Zirconium ジルコニウム
Zodiac 黄道十二星座
Zombie ゾンビ
Zoo 動物園
Zoology 動物学
Zoroaster ザラスシュトラ
Zoroastrianism ゾロアスター教
Zulu ズールー人
